device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD25335139151,2026-06-01,97.91666666666667,1440,288,1780271700,1780358400,6
DD25335139151,2026-06-02,100.0,1440,288,1780358100,1780444800,0
DD25335139151,2026-06-03,98.61111111111111,1440,288,1780444500,1780531200,4
DD25335139151,2026-06-04,88.88888888888889,1440,288,1780530900,1780617600,32
DD25335139151,2026-06-05,94.09722222222223,1440,288,1780617300,1780704000,17
DD25335139151,2026-06-06,92.01388888888889,1440,288,1780703700,1780790400,23
DD25335139151,2026-06-07,93.75,1440,288,1780790100,1780876800,18
DD25335139151,2026-06-08,91.66666666666667,1440,288,1780876500,1780963200,24
DD25335139151,2026-06-09,82.98611111111111,1440,288,1780962900,1781049600,49
DD25335139151,2026-06-10,94.09722222222223,1440,288,1781049300,1781136000,17
DD25335139151,2026-06-11,93.40277777777777,1440,288,1781135700,1781222400,19
DD25335139151,2026-06-12,93.40277777777777,1440,288,1781222100,1781308800,19
DD25335139151,2026-06-13,73.26388888888889,1440,288,1781308500,1781395200,77
DD25335139151,2026-06-14,97.56944444444444,1440,288,1781394900,1781481600,7
DD25335139151,2026-06-15,93.05555555555556,1440,288,1781481300,1781568000,20
DD25335139151,2026-06-16,94.09722222222223,1440,288,1781567700,1781654400,17
DD25335139151,2026-06-17,92.70833333333333,1440,288,1781654100,1781740800,21
DD25335139151,2026-06-18,95.48611111111111,1440,288,1781740500,1781827200,13
DD25335139151,2026-06-19,97.22222222222223,1440,288,1781826900,1781913600,8
DD25335139151,2026-06-20,97.91666666666667,1440,288,1781913300,1782000000,6
DD25335139151,2026-06-21,95.83333333333333,1440,288,1781999700,1782086400,12
DD25335139151,2026-06-22,96.52777777777777,1440,288,1782086100,1782172800,10
DD25335139151,2026-06-23,95.48611111111111,1440,288,1782172500,1782259200,13
DD25335139151,2026-06-24,95.48611111111111,1440,288,1782258900,1782345600,13
DD25335139151,2026-06-25,95.48611111111111,1440,288,1782345300,1782432000,13
DD25335139151,2026-06-26,95.83333333333333,1440,288,1782431700,1782518400,12
DD25335139151,2026-06-27,96.18055555555556,1440,288,1782518100,1782604800,11
DD25335139151,2026-06-28,96.18055555555556,1440,288,1782604500,1782691200,11
DD25335139151,2026-06-29,98.61111111111111,1440,288,1782690900,1782777600,4
DD25335139151,2026-06-30,160.71428571428572,1440,168,1782777300,1782864000,-102
