device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD63710134528,2026-06-20,100.0,1440,288,1781877300,1781964000,0
DD63710134528,2026-06-21,99.65277777777777,1440,288,1781963700,1782050400,1
DD63710134528,2026-06-22,100.0,1440,288,1782050100,1782136800,0
DD63710134528,2026-06-23,100.0,1440,288,1782136500,1782223200,0
DD63710134528,2026-06-24,99.65277777777777,1440,288,1782222900,1782309600,1
DD63710134528,2026-06-25,38.541666666666664,1440,288,1782309300,1782396000,177
DD63710134528,2026-06-26,0.0,1440,288,1782395700,1782482400,288
DD63710134528,2026-06-27,0.0,1440,288,1782482100,1782568800,288
DD63710134528,2026-06-28,0.0,1440,288,1782568500,1782655200,288
DD63710134528,2026-06-29,0.0,1440,288,1782654900,1782741600,288
DD63710134528,2026-06-30,0.0,1440,288,1782741300,1782828000,288
