device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD43710152674,2026-06-01,90.625,1440,288,1780271700,1780358400,27
DD43710152674,2026-06-02,90.625,1440,288,1780358100,1780444800,27
DD43710152674,2026-06-03,89.58333333333333,1440,288,1780444500,1780531200,30
DD43710152674,2026-06-04,90.27777777777777,1440,288,1780530900,1780617600,28
DD43710152674,2026-06-05,89.58333333333333,1440,288,1780617300,1780704000,30
DD43710152674,2026-06-06,89.23611111111111,1440,288,1780703700,1780790400,31
DD43710152674,2026-06-07,83.68055555555556,1440,288,1780790100,1780876800,47
DD43710152674,2026-06-08,87.15277777777777,1440,288,1780876500,1780963200,37
DD43710152674,2026-06-09,83.68055555555556,1440,288,1780962900,1781049600,47
DD43710152674,2026-06-10,82.63888888888889,1440,288,1781049300,1781136000,50
DD43710152674,2026-06-11,85.76388888888889,1440,288,1781135700,1781222400,41
DD43710152674,2026-06-12,83.68055555555556,1440,288,1781222100,1781308800,47
DD43710152674,2026-06-13,62.5,1440,288,1781308500,1781395200,108
DD43710152674,2026-06-14,85.76388888888889,1440,288,1781394900,1781481600,41
DD43710152674,2026-06-15,89.23611111111111,1440,288,1781481300,1781568000,31
DD43710152674,2026-06-16,86.80555555555556,1440,288,1781567700,1781654400,38
DD43710152674,2026-06-17,80.90277777777777,1440,288,1781654100,1781740800,55
DD43710152674,2026-06-18,87.15277777777777,1440,288,1781740500,1781827200,37
DD43710152674,2026-06-19,88.19444444444444,1440,288,1781826900,1781913600,34
DD43710152674,2026-06-20,86.11111111111111,1440,288,1781913300,1782000000,40
DD43710152674,2026-06-21,85.41666666666667,1440,288,1781999700,1782086400,42
DD43710152674,2026-06-22,88.54166666666667,1440,288,1782086100,1782172800,33
DD43710152674,2026-06-23,72.56944444444444,1440,288,1782172500,1782259200,79
DD43710152674,2026-06-24,82.63888888888889,1440,288,1782258900,1782345600,50
DD43710152674,2026-06-25,88.88888888888889,1440,288,1782345300,1782432000,32
DD43710152674,2026-06-26,90.27777777777777,1440,288,1782431700,1782518400,28
DD43710152674,2026-06-27,89.93055555555556,1440,288,1782518100,1782604800,29
DD43710152674,2026-06-28,88.88888888888889,1440,288,1782604500,1782691200,32
DD43710152674,2026-06-29,86.45833333333333,1440,288,1782690900,1782777600,39
DD43710152674,2026-06-30,107.73809523809524,1440,168,1782777300,1782864000,-13
