device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD85335173872,2026-06-01,100.0,1440,288,1780271700,1780358400,0
DD85335173872,2026-06-02,100.0,1440,288,1780358100,1780444800,0
DD85335173872,2026-06-03,100.0,1440,288,1780444500,1780531200,0
DD85335173872,2026-06-04,99.65277777777777,1440,288,1780530900,1780617600,1
DD85335173872,2026-06-05,99.65277777777777,1440,288,1780617300,1780704000,1
DD85335173872,2026-06-06,100.0,1440,288,1780703700,1780790400,0
DD85335173872,2026-06-07,100.0,1440,288,1780790100,1780876800,0
DD85335173872,2026-06-08,100.0,1440,288,1780876500,1780963200,0
DD85335173872,2026-06-09,100.0,1440,288,1780962900,1781049600,0
DD85335173872,2026-06-10,99.65277777777777,1440,288,1781049300,1781136000,1
DD85335173872,2026-06-11,100.0,1440,288,1781135700,1781222400,0
DD85335173872,2026-06-12,100.0,1440,288,1781222100,1781308800,0
DD85335173872,2026-06-13,100.0,1440,288,1781308500,1781395200,0
DD85335173872,2026-06-14,100.0,1440,288,1781394900,1781481600,0
DD85335173872,2026-06-15,100.0,1440,288,1781481300,1781568000,0
DD85335173872,2026-06-16,99.65277777777777,1440,288,1781567700,1781654400,1
DD85335173872,2026-06-17,100.0,1440,288,1781654100,1781740800,0
DD85335173872,2026-06-18,100.0,1440,288,1781740500,1781827200,0
DD85335173872,2026-06-19,100.0,1440,288,1781826900,1781913600,0
DD85335173872,2026-06-20,99.65277777777777,1440,288,1781913300,1782000000,1
DD85335173872,2026-06-21,100.0,1440,288,1781999700,1782086400,0
DD85335173872,2026-06-22,99.30555555555556,1440,288,1782086100,1782172800,2
DD85335173872,2026-06-23,100.0,1440,288,1782172500,1782259200,0
DD85335173872,2026-06-24,100.0,1440,288,1782258900,1782345600,0
DD85335173872,2026-06-25,100.0,1440,288,1782345300,1782432000,0
DD85335173872,2026-06-26,100.0,1440,288,1782431700,1782518400,0
DD85335173872,2026-06-27,100.0,1440,288,1782518100,1782604800,0
DD85335173872,2026-06-28,100.0,1440,288,1782604500,1782691200,0
DD85335173872,2026-06-29,100.0,1440,288,1782690900,1782777600,0
DD85335173872,2026-06-30,171.42857142857142,1440,168,1782777300,1782864000,-120
