device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD13710149442,2026-06-01,94.09722222222223,1440,288,1780271700,1780358400,17
DD13710149442,2026-06-02,93.05555555555556,1440,288,1780358100,1780444800,20
DD13710149442,2026-06-03,95.13888888888889,1440,288,1780444500,1780531200,14
DD13710149442,2026-06-04,97.56944444444444,1440,288,1780530900,1780617600,7
DD13710149442,2026-06-05,93.05555555555556,1440,288,1780617300,1780704000,20
DD13710149442,2026-06-06,93.75,1440,288,1780703700,1780790400,18
DD13710149442,2026-06-07,92.01388888888889,1440,288,1780790100,1780876800,23
DD13710149442,2026-06-08,90.27777777777777,1440,288,1780876500,1780963200,28
DD13710149442,2026-06-09,94.79166666666667,1440,288,1780962900,1781049600,15
DD13710149442,2026-06-10,95.48611111111111,1440,288,1781049300,1781136000,13
DD13710149442,2026-06-11,96.875,1440,288,1781135700,1781222400,9
DD13710149442,2026-06-12,96.52777777777777,1440,288,1781222100,1781308800,10
DD13710149442,2026-06-13,70.83333333333333,1440,288,1781308500,1781395200,84
DD13710149442,2026-06-14,93.75,1440,288,1781394900,1781481600,18
DD13710149442,2026-06-15,95.48611111111111,1440,288,1781481300,1781568000,13
DD13710149442,2026-06-16,43.05555555555556,1440,288,1781567700,1781654400,164
DD13710149442,2026-06-17,0.0,1440,288,1781654100,1781740800,288
DD13710149442,2026-06-18,0.0,1440,288,1781740500,1781827200,288
DD13710149442,2026-06-19,0.0,1440,288,1781826900,1781913600,288
DD13710149442,2026-06-20,0.0,1440,288,1781913300,1782000000,288
DD13710149442,2026-06-21,0.0,1440,288,1781999700,1782086400,288
DD13710149442,2026-06-22,0.0,1440,288,1782086100,1782172800,288
DD13710149442,2026-06-23,0.0,1440,288,1782172500,1782259200,288
DD13710149442,2026-06-24,0.0,1440,288,1782258900,1782345600,288
DD13710149442,2026-06-25,0.0,1440,288,1782345300,1782432000,288
DD13710149442,2026-06-26,0.0,1440,288,1782431700,1782518400,288
DD13710149442,2026-06-27,0.0,1440,288,1782518100,1782604800,288
DD13710149442,2026-06-28,0.0,1440,288,1782604500,1782691200,288
DD13710149442,2026-06-29,0.0,1440,288,1782690900,1782777600,288
DD13710149442,2026-06-30,0.0,1440,168,1782777300,1782864000,168
