device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD65335292699,2026-06-01,96.18055555555556,1440,288,1780271700,1780358400,11
DD65335292699,2026-06-02,98.95833333333333,1440,288,1780358100,1780444800,3
DD65335292699,2026-06-03,98.26388888888889,1440,288,1780444500,1780531200,5
DD65335292699,2026-06-04,98.95833333333333,1440,288,1780530900,1780617600,3
DD65335292699,2026-06-05,96.18055555555556,1440,288,1780617300,1780704000,11
DD65335292699,2026-06-06,95.83333333333333,1440,288,1780703700,1780790400,12
DD65335292699,2026-06-07,95.83333333333333,1440,288,1780790100,1780876800,12
DD65335292699,2026-06-08,98.26388888888889,1440,288,1780876500,1780963200,5
DD65335292699,2026-06-09,96.52777777777777,1440,288,1780962900,1781049600,10
DD65335292699,2026-06-10,97.22222222222223,1440,288,1781049300,1781136000,8
DD65335292699,2026-06-11,97.56944444444444,1440,288,1781135700,1781222400,7
DD65335292699,2026-06-12,97.22222222222223,1440,288,1781222100,1781308800,8
DD65335292699,2026-06-13,84.02777777777777,1440,288,1781308500,1781395200,46
DD65335292699,2026-06-14,98.26388888888889,1440,288,1781394900,1781481600,5
DD65335292699,2026-06-15,97.91666666666667,1440,288,1781481300,1781568000,6
DD65335292699,2026-06-16,97.56944444444444,1440,288,1781567700,1781654400,7
DD65335292699,2026-06-17,97.91666666666667,1440,288,1781654100,1781740800,6
DD65335292699,2026-06-18,97.56944444444444,1440,288,1781740500,1781827200,7
DD65335292699,2026-06-19,98.95833333333333,1440,288,1781826900,1781913600,3
DD65335292699,2026-06-20,98.95833333333333,1440,288,1781913300,1782000000,3
DD65335292699,2026-06-21,100.0,1440,288,1781999700,1782086400,0
DD65335292699,2026-06-22,98.61111111111111,1440,288,1782086100,1782172800,4
DD65335292699,2026-06-23,98.95833333333333,1440,288,1782172500,1782259200,3
DD65335292699,2026-06-24,98.26388888888889,1440,288,1782258900,1782345600,5
DD65335292699,2026-06-25,97.56944444444444,1440,288,1782345300,1782432000,7
DD65335292699,2026-06-26,98.95833333333333,1440,288,1782431700,1782518400,3
DD65335292699,2026-06-27,99.65277777777777,1440,288,1782518100,1782604800,1
DD65335292699,2026-06-28,98.61111111111111,1440,288,1782604500,1782691200,4
DD65335292699,2026-06-29,99.30555555555556,1440,288,1782690900,1782777600,2
DD65335292699,2026-06-30,123.80952380952381,1440,168,1782777300,1782864000,-40
