device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD93710136476,2026-06-20,100.0,1440,288,1781877300,1781964000,0
DD93710136476,2026-06-21,100.0,1440,288,1781963700,1782050400,0
DD93710136476,2026-06-22,100.0,1440,288,1782050100,1782136800,0
DD93710136476,2026-06-23,100.0,1440,288,1782136500,1782223200,0
DD93710136476,2026-06-24,100.0,1440,288,1782222900,1782309600,0
DD93710136476,2026-06-25,100.0,1440,288,1782309300,1782396000,0
DD93710136476,2026-06-26,100.0,1440,288,1782395700,1782482400,0
DD93710136476,2026-06-27,100.0,1440,288,1782482100,1782568800,0
DD93710136476,2026-06-28,100.0,1440,288,1782568500,1782655200,0
DD93710136476,2026-06-29,100.0,1440,288,1782654900,1782741600,0
DD93710136476,2026-06-30,100.0,1440,288,1782741300,1782828000,0
