device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD15335309413,2026-06-01,95.13888888888889,1440,288,1780271700,1780358400,14
DD15335309413,2026-06-02,94.44444444444444,1440,288,1780358100,1780444800,16
DD15335309413,2026-06-03,96.52777777777777,1440,288,1780444500,1780531200,10
DD15335309413,2026-06-04,95.48611111111111,1440,288,1780530900,1780617600,13
DD15335309413,2026-06-05,92.36111111111111,1440,288,1780617300,1780704000,22
DD15335309413,2026-06-06,93.40277777777777,1440,288,1780703700,1780790400,19
DD15335309413,2026-06-07,93.05555555555556,1440,288,1780790100,1780876800,20
DD15335309413,2026-06-08,94.44444444444444,1440,288,1780876500,1780963200,16
DD15335309413,2026-06-09,93.40277777777777,1440,288,1780962900,1781049600,19
DD15335309413,2026-06-10,92.01388888888889,1440,288,1781049300,1781136000,23
DD15335309413,2026-06-11,93.75,1440,288,1781135700,1781222400,18
DD15335309413,2026-06-12,90.97222222222223,1440,288,1781222100,1781308800,26
DD15335309413,2026-06-13,71.52777777777777,1440,288,1781308500,1781395200,82
DD15335309413,2026-06-14,89.58333333333333,1440,288,1781394900,1781481600,30
DD15335309413,2026-06-15,88.88888888888889,1440,288,1781481300,1781568000,32
DD15335309413,2026-06-16,91.66666666666667,1440,288,1781567700,1781654400,24
DD15335309413,2026-06-17,88.88888888888889,1440,288,1781654100,1781740800,32
DD15335309413,2026-06-18,91.66666666666667,1440,288,1781740500,1781827200,24
DD15335309413,2026-06-19,94.79166666666667,1440,288,1781826900,1781913600,15
DD15335309413,2026-06-20,89.93055555555556,1440,288,1781913300,1782000000,29
DD15335309413,2026-06-21,90.27777777777777,1440,288,1781999700,1782086400,28
DD15335309413,2026-06-22,93.75,1440,288,1782086100,1782172800,18
DD15335309413,2026-06-23,94.09722222222223,1440,288,1782172500,1782259200,17
DD15335309413,2026-06-24,92.70833333333333,1440,288,1782258900,1782345600,21
DD15335309413,2026-06-25,91.66666666666667,1440,288,1782345300,1782432000,24
DD15335309413,2026-06-26,92.01388888888889,1440,288,1782431700,1782518400,23
DD15335309413,2026-06-27,91.66666666666667,1440,288,1782518100,1782604800,24
DD15335309413,2026-06-28,92.70833333333333,1440,288,1782604500,1782691200,21
DD15335309413,2026-06-29,91.31944444444444,1440,288,1782690900,1782777600,25
DD15335309413,2026-06-30,147.61904761904762,1440,168,1782777300,1782864000,-80
